language, IBM EBCDIC (US-Canada) (37), OEM United States (437), IBM EBCDIC (International) (500), Arabic (ASMO 708) (708), Arabic (DOS) (720), Greek (DOS) (737), Baltic (DOS) (775), Western European (DOS) (850), Central European (DOS) (852), OEM Cyrillic (855), Turkish (DOS) (857), OEM Multilingual Latin I (858), Portuguese (DOS) (860), Icelandic (DOS) (861), Hebrew (DOS) (862), French Canadian (DOS) (863), Arabic (864) (864), Nordic (DOS) (865), Cyrillic (DOS) (866), Greek` Modern (DOS) (869), IBM EBCDIC (Multilingual Latin-2) (870), Thai (Windows) (874), IBM EBCDIC (Greek Modern) (875), Japanese (Shift-JIS) (932), Chinese Simplified (GB2312) (936), Korean (949), Chinese Traditional (Big5) (950), IBM EBCDIC (Turkish Latin-5) (1026), IBM Latin-1 (1047), IBM EBCDIC (US-Canada-Euro) (1140), IBM EBCDIC (Germany-Euro) (1141), IBM EBCDIC (Denmark-Norway-Euro) (1142), IBM EBCDIC (Finland-Sweden-Euro) (1143), IBM EBCDIC (Italy-Euro) (1144), IBM EBCDIC (Spain-Euro) (1145), IBM EBCDIC (UK-Euro) (1146), IBM EBCDIC (France-Euro) (1147), IBM EBCDIC (International-Euro) (1148), IBM EBCDIC (Icelandic-Euro) (1149), Unicode (1200), Unicode (Big-Endian) (1201), Central European (Windows) (1250), Cyrillic (Windows) (1251), Western European (Windows) (1252), Greek (Windows) (1253), Turkish (Windows) (1254), Hebrew (Windows) (1255), Arabic (Windows) (1256), Baltic (Windows) (1257), Vietnamese (Windows) (1258), Korean (Johab) (1361), Western European (Mac) (10000), Japanese (Mac) (10001), Chinese Traditional (Mac) (10002), Korean (Mac) (10003), Arabic (Mac) (10004), Hebrew (Mac) (10005), Greek (Mac) (10006), Cyrillic (Mac) (10007), Chinese Simplified (Mac) (10008), Romanian (Mac) (10010), Ukrainian (Mac) (10017), Thai (Mac) (10021), Central European (Mac) (10029), Icelandic (Mac) (10079), Turkish (Mac) (10081), Croatian (Mac) (10082), Unicode (UTF-32) (12000), Unicode (UTF-32 Big-Endian) (12001), Chinese Traditional (CNS) (20000), TCA Taiwan (20001), Chinese Traditional (Eten) (20002), IBM5550 Taiwan (20003), TeleText Taiwan (20004), Wang Taiwan (20005), Western European (IA5) (20105), German (IA5) (20106), Swedish (IA5) (20107), Norwegian (IA5) (20108), US-ASCII (20127), T.61 (20261), ISO-6937 (20269), IBM EBCDIC (Germany) (20273), IBM EBCDIC (Denmark-Norway) (20277), IBM EBCDIC (Finland-Sweden) (20278), IBM EBCDIC (Italy) (20280), IBM EBCDIC (Spain) (20284), IBM EBCDIC (UK) (20285), IBM EBCDIC (Japanese katakana) (20290), IBM EBCDIC (France) (20297), IBM EBCDIC (Arabic) (20420), IBM EBCDIC (Greek) (20423), IBM EBCDIC (Hebrew) (20424), IBM EBCDIC (Korean Extended) (20833), IBM EBCDIC (Thai) (20838), Cyrillic (KOI8-R) (20866), IBM EBCDIC (Icelandic) (20871), IBM EBCDIC (Cyrillic Russian) (20880), IBM EBCDIC (Turkish) (20905), IBM Latin-1 (20924), Japanese (JIS 0208-1990 and 0212-1990) (20932), Chinese Simplified (GB2312-80) (20936), Korean Wansung (20949), IBM EBCDIC (Cyrillic Serbian-Bulgarian) (21025), Cyrillic (KOI8-U) (21866), Western European (ISO) (28591), Central European (ISO) (28592), Latin 3 (ISO) (28593), Baltic (ISO) (28594), Cyrillic (ISO) (28595), Arabic (ISO) (28596), Greek (ISO) (28597), Hebrew (ISO-Visual) (28598), Turkish (ISO) (28599), Estonian (ISO) (28603), Latin 9 (ISO) (28605), Europa (29001), Hebrew (ISO-Logical) (38598), Japanese (JIS) (50220), Japanese (JIS-Allow 1 byte Kana) (50221), Japanese (JIS-Allow 1 byte Kana - SO/SI) (50222), Korean (ISO) (50225), Chinese Simplified (ISO-2022) (50227), Japanese (EUC) (51932), Chinese Simplified (EUC) (51936), Korean (EUC) (51949), Chinese Simplified (HZ) (52936), Chinese Simplified (GB18030) (54936), ISCII Devanagari (57002), ISCII Bengali (57003), ISCII Tamil (57004), ISCII Telugu (57005), ISCII Assamese (57006), ISCII Oriya (57007), ISCII Kannada (57008), ISCII Malayalam (57009), ISCII Gujarati (57010), ISCII Punjabi (57011), Unicode (UTF-7) (65000), Unicode (UTF-8) (65001)
aa, 0.949579831932773, 0.941176470588235, 0.949579831932773, 0.907563025210084, 0.907563025210084, 0.907563025210084, 0.92436974789916, 0.949579831932773, 0.932773109243698, 0.899159663865546, 0.932773109243698, 0.949579831932773, 0.92436974789916, 0.957983193277311, 0.92436974789916, 0.915966386554622, 0.899159663865546, 0.941176470588235, 0.899159663865546, 0.907563025210084, 0.932773109243698, 0.899159663865546, 0.907563025210084, 0.907563025210084, 0.941176470588235, 0.949579831932773, 0.907563025210084, 0.932773109243698, 0.949579831932773, 0.949579831932773, 0.949579831932773, 0.949579831932773, 0.949579831932773, 0.949579831932773, 0.949579831932773, 0.949579831932773, 0.949579831932773, 0.949579831932773, 0.949579831932773, 1, 1, 0.932773109243698, 0.899159663865546, 0.974789915966387, 0.907563025210084, 0.957983193277311, 0.899159663865546, 0.932773109243698, 0.92436974789916, 0.957983193277311, 0.949579831932773, 0.957983193277311, 0.907563025210084, 0.907563025210084, 0.949579831932773, 0.932773109243698, 0.932773109243698, 0.949579831932773, 0.899159663865546, 0.941176470588235, 0.957983193277311, 0.899159663865546, 0.899159663865546, 0.941176470588235, 0.974789915966387, 0.957983193277311, 0.957983193277311, 1, 1, 0.907563025210084, 0.907563025210084, 0.907563025210084, 0.907563025210084, 0.899159663865546, 0.907563025210084, 0.899159663865546, 0.907563025210084, 0.907563025210084, 0.899159663865546, 0.899159663865546, 0.991596638655462, 0.941176470588235, 0.949579831932773, 0.949579831932773, 0.949579831932773, 0.949579831932773, 0.949579831932773, 0.949579831932773, 0.899159663865546, 0.949579831932773, 0.899159663865546, 0.92436974789916, 0.899159663865546, 0.899159663865546, 0.899159663865546, 0.899159663865546, 0.949579831932773, 0.899159663865546, 0.932773109243698, 0.974789915966387, 1, 0.941176470588235, 0.949579831932773, 0.899159663865546, 0.899159663865546, 0.949579831932773, 0.932773109243698, 0.932773109243698, 0.949579831932773, 0.899159663865546, 0.899159663865546, 0.907563025210084, 0.899159663865546, 0.932773109243698, 0.92436974789916, 0.974789915966387, 0.92436974789916, 0.899159663865546, 0.907563025210084, 0.907563025210084, 0.907563025210084, 0.949579831932773, 0.941176470588235, 0.907563025210084, 0.941176470588235, 0.949579831932773, 0.941176470588235, 1, 0.899159663865546, 0.899159663865546, 0.899159663865546, 0.899159663865546, 0.899159663865546, 0.899159663865546, 0.899159663865546, 0.899159663865546, 0.899159663865546, 0.899159663865546, 1, 1
ab, 0.351623194242775, 0.351662056222686, 0.351623194242775, 0.351068527802214, 0.351216909907332, 0.350782362313772, 0.352732527123896, 0.35167972075901, 0.35175391181157, 0.918863251758505, 0.351725648553452, 0.351626727150039, 0.351683253666275, 0.351644391686363, 0.351015534193243, 0.351556069004745, 0.350658710559507, 0.351390022363303, 0.917566674792354, 0.351962353340187, 0.351209844092803, 0.355636576895493, 0.351962353340187, 0.919223608299507, 0.924406383256847, 0.919598096469567, 0.356244236945024, 0.351725648553452, 0.351623194242775, 0.351626727150039, 0.351626727150039, 0.351626727150039, 0.351626727150039, 0.351626727150039, 0.351626727150039, 0.351626727150039, 0.351626727150039, 0.351626727150039, 0.351626727150039, 1, 1, 0.357600873334676, 0.924780871426907, 0.357547879725705, 0.357106266317615, 0.357583208798353, 0.356544534062526, 0.357152194112057, 0.357385365991528, 0.357406563435117, 0.919598096469567, 0.35748428739494, 0.919382589126419, 0.35624070403776, 0.919598096469567, 0.351315831310744, 0.356558665691585, 0.353908985243046, 0.924766739797848, 0.919771208925538, 0.357530215189382, 0.924780871426907, 0.35618064461426, 0.357353569826146, 0.357470155765882, 0.357533748096647, 0.357717459274412, 1, 1, 0.923728065062021, 0.923728065062021, 0.923728065062021, 0.923728065062021, 0.349863806424945, 0.356184177521524, 0.349782549557857, 0.348390584095558, 0.348740341914765, 0.349005309959619, 0.349803747001445, 0.352262650457689, 0.351980017876511, 0.351623194242775, 0.351623194242775, 0.351623194242775, 0.351623194242775, 0.351623194242775, 0.351623194242775, 0.349803747001445, 0.351623194242775, 0.349171356601061, 0.351333495847068, 0.350768230684713, 0.349803747001445, 0.349962727828357, 0.917605536772265, 0.351623194242775, 0.918319184039739, 0.351132120132979, 0.351775109255158, 0.921827360953603, 0.919771208925538, 0.919598096469567, 0.918319184039739, 0.917658530381236, 0.351623194242775, 0.351209844092803, 0.351132120132979, 0.350884816624449, 0.918319184039739, 0.349962727828357, 0.351329962939803, 0.350768230684713, 0.351725648553452, 0.352732527123896, 0.351775109255158, 0.341413092247742, 0.350768230684713, 0.919223608299507, 0.919223608299507, 0.919223608299507, 0.919598096469567, 0.924406383256847, 0.919223608299507, 0.924406383256847, 0.919598096469567, 0.923597347493226, 1, 0.349803747001445, 0.349803747001445, 0.349803747001445, 0.349803747001445, 0.349803747001445, 0.349803747001445, 0.349803747001445, 0.349803747001445, 0.349803747001445, 0.349803747001445, 1, 1
ace, 0.990568291816255, 0.990418193180008, 0.990568291816255, 0.992335779838996, 0.992482815237768, 0.966062392020879, 0.972479874529793, 0.990611177140897, 0.986016320929264, 0.966233933319447, 0.990761275777144, 0.990568291816255, 0.97922512344847, 0.990369181380418, 0.966233933319447, 0.988754855231397, 0.965964368421698, 0.990421256417483, 0.966249249506819, 0.966482055554875, 0.986016320929264, 0.966472865842452, 0.966482055554875, 0.969379878205679, 0.978609412716113, 0.96985161677674, 0.968905076397143, 0.990761275777144, 0.990568291816255, 0.990565228578781, 0.990565228578781, 0.990565228578781, 0.990565228578781, 0.990565228578781, 0.990565228578781, 0.990565228578781, 0.990565228578781, 0.990565228578781, 0.990565228578781, 1, 1, 0.986613652236776, 0.966846580814331, 0.991165623123767, 0.966662786565866, 0.991358607084656, 0.96677612635242, 0.99321799223163, 0.972614656978668, 0.991257520248, 0.96985161677674, 0.991067599524586, 0.969609621016261, 0.968905076397143, 0.96985161677674, 0.994244176785561, 0.990828667001581, 0.990813350814209, 0.966763873402522, 0.978002891696178, 0.991364733559605, 0.966763873402522, 0.966472865842452, 0.976529474470979, 0.991073725999535, 0.991220761398307, 0.99109823189933, 1, 1, 0.9692696016566, 0.9692696016566, 0.9692696016566, 0.9692696016566, 0.968375136314068, 0.968889760209771, 0.965679487336576, 0.966751620452624, 0.970893117518043, 0.965269013515004, 0.965685613811525, 0.990788844914413, 0.966583142391531, 0.990568291816255, 0.990568291816255, 0.990568291816255, 0.990568291816255, 0.990568291816255, 0.990568291816255, 0.965685613811525, 0.990568291816255, 0.96558452697487, 0.990001592883487, 0.966099150870573, 0.965685613811525, 0.965958241946749, 0.966377905480745, 0.990568291816255, 0.966233933319447, 0.990749022827246, 0.990562165341306, 0.994424907796553, 0.978002891696178, 0.96985161677674, 0.966230870081972, 0.966377905480745, 0.990568291816255, 0.986016320929264, 0.990749022827246, 0.985752882506464, 0.966230870081972, 0.969915944763702, 0.966062392020879, 0.966099150870573, 0.990761275777144, 0.972479874529793, 0.990562165341306, 0.977846666584981, 0.966099150870573, 0.969379878205679, 0.969379878205679, 0.969379878205679, 0.96985161677674, 0.978609412716113, 0.969379878205679, 0.978609412716113, 0.96985161677674, 0.978021271121024, 1, 0.96579282712313, 0.96579282712313, 0.96579282712313, 0.96579282712313, 0.96579282712313, 0.96579282712313, 0.96579282712313, 0.96579282712313, 0.96579282712313, 0.96579282712313, 1, 1
af, 0.997016609387919, 0.997016441662349, 0.997016609387919, 0.996368769375972, 0.996472926954592, 0.994464636894688, 0.995456202506932, 0.997038553483253, 0.99627612895312, 0.995155470560934, 0.997033465807647, 0.997033941030093, 0.995656886150762, 0.996915554732333, 0.994696936808357, 0.996634278952389, 0.994242791874848, 0.997029719936596, 0.995207940709906, 0.994916797075626, 0.996260027298454, 0.994994929236722, 0.994895971150754, 0.996086039974423, 0.997703585366064, 0.996275374188054, 0.995327556995173, 0.997020746618631, 0.997016609387919, 0.997021110024032, 0.997021110024032, 0.997021110024032, 0.997021110024032, 0.997021110024032, 0.997021110024032, 0.997021110024032, 0.997021110024032, 0.997021110024032, 0.997021110024032, 0.999999999999991, 0.999999999999991, 0.99713555477091, 0.996071280124316, 0.997901976760448, 0.995329066525299, 0.997899097471506, 0.995208304115305, 0.997436342625432, 0.995965445290001, 0.997835585389213, 0.996275374188054, 0.997829100000528, 0.996087661321594, 0.995323447718722, 0.996275346233792, 0.996881170990599, 0.997697435428521, 0.997625313433663, 0.996065717226262, 0.997332157092548, 0.997803326171358, 0.996065717226262, 0.994994230380182, 0.996079163226079, 0.997803605713973, 0.997836451971321, 0.997863847147663, 0.999999999999991, 0.999999999999991, 0.996315963775858, 0.996315963775858, 0.996315963775858, 0.996315935821597, 0.994218471667278, 0.995259320642674, 0.994108192105376, 0.993559673584797, 0.993781937918561, 0.993518357186192, 0.994134245477161, 0.996912591580606, 0.994864830103362, 0.997016609387919, 0.997016609387919, 0.997016609387919, 0.997016609387919, 0.997016609387919, 0.997016609387919, 0.994143414474957, 0.997016609387919, 0.993444222484501, 0.996410728722592, 0.994338507266472, 0.994134497065515, 0.994178273439138, 0.995244700563874, 0.997016609387919, 0.995138670049729, 0.996958632249417, 0.997042019811688, 0.999098754606893, 0.997332157092548, 0.996275346233792, 0.995139620494622, 0.995250459141758, 0.997016609387919, 0.996260027298454, 0.996958632249417, 0.996273417389748, 0.995139620494622, 0.994248494544208, 0.994471178191896, 0.99434611082562, 0.997020746618631, 0.995443259683824, 0.997042019811688, 0.995442924232685, 0.99434611082562, 0.996086039974423, 0.996086039974423, 0.996086039974423, 0.996275346233792, 0.997703585366064, 0.996086039974423, 0.997703585366064, 0.996275346233792, 0.997404167270359, 0.999999999999991, 0.99417066987999, 0.99417066987999, 0.99417066987999, 0.99417066987999, 0.99417066987999, 0.99417066987999, 0.99417066987999, 0.99417066987999, 0.99417066987999, 0.99417066987999, 0.999999999999991, 0.999999999999991
ak, 0.95120355223183, 0.955106333255433, 0.95120355223183, 0.951086702500584, 0.951133442393082, 0.955129703201682, 0.951577471371816, 0.95120355223183, 0.95120355223183, 0.951086702500584, 0.95120355223183, 0.95120355223183, 0.955129703201682, 0.955129703201682, 0.955340032717925, 0.955106333255433, 0.951133442393082, 0.955106333255433, 0.951133442393082, 0.955153073147932, 0.95120355223183, 0.951483991586819, 0.955153073147932, 0.955713951857911, 0.955760691750409, 0.95573732180416, 0.955713951857911, 0.95120355223183, 0.95120355223183, 0.95120355223183, 0.95120355223183, 0.95120355223183, 0.95120355223183, 0.95120355223183, 0.95120355223183, 0.95120355223183, 0.95120355223183, 0.95120355223183, 0.95120355223183, 1, 1, 0.951600841318065, 0.951530731479318, 0.951600841318065, 0.955526992287918, 0.951600841318065, 0.951764430941809, 0.951530731479318, 0.951577471371816, 0.951600841318065, 0.95573732180416, 0.951600841318065, 0.955713951857911, 0.955713951857911, 0.95573732180416, 0.951133442393082, 0.951764430941809, 0.955526992287918, 0.951530731479318, 0.955760691750409, 0.951600841318065, 0.951530731479318, 0.951483991586819, 0.951600841318065, 0.951600841318065, 0.951600841318065, 0.951600841318065, 1, 1, 0.955667211965412, 0.955667211965412, 0.955667211965412, 0.955667211965412, 0.951320401963075, 0.955667211965412, 0.951086702500584, 0.950292124328114, 0.950292124328114, 0.950292124328114, 0.951086702500584, 0.951226922178079, 0.951530731479318, 0.95120355223183, 0.95120355223183, 0.95120355223183, 0.95120355223183, 0.95120355223183, 0.95120355223183, 0.951086702500584, 0.95120355223183, 0.950292124328114, 0.955129703201682, 0.951367141855574, 0.951086702500584, 0.951086702500584, 0.951133442393082, 0.95120355223183, 0.951086702500584, 0.95120355223183, 0.95120355223183, 0.955830801589156, 0.955760691750409, 0.95573732180416, 0.951086702500584, 0.951133442393082, 0.95120355223183, 0.95120355223183, 0.95120355223183, 0.951156812339331, 0.951086702500584, 0.951086702500584, 0.955129703201682, 0.951367141855574, 0.95120355223183, 0.951577471371816, 0.95120355223183, 0.947838279971956, 0.951367141855574, 0.955713951857911, 0.955713951857911, 0.955713951857911, 0.95573732180416, 0.955760691750409, 0.955713951857911, 0.955760691750409, 0.95573732180416, 0.955760691750409, 1, 0.951086702500584, 0.951086702500584, 0.951086702500584, 0.951086702500584, 0.951086702500584, 0.951086702500584, 0.951086702500584, 0.951086702500584, 0.951086702500584, 0.951086702500584, 1, 1
als, 0.997343740839427, 0.997228152651614, 0.997343740839427, 0.978865977996936, 0.979142352317797, 0.977011148795618, 0.99565469918313, 0.997383242732137, 0.995143860521364, 0.976764921874703, 0.997373286217562, 0.997378658104496, 0.985342482335985, 0.996045735504403, 0.977843791270332, 0.984645294768865, 0.97688583564008, 0.997136274861301, 0.976786270494327, 0.97743330501361, 0.994916157348495, 0.977529443265974, 0.977445530687321, 0.977778031964763, 0.985683736084379, 0.978393622421735, 0.978083442260689, 0.997340591802259, 0.997343740839427, 0.997345824761082, 0.997345824761082, 0.997345824761082, 0.997345824761082, 0.997345824761082, 0.997345824761082, 0.997345824761082, 0.997345824761082, 0.997345824761082, 0.997345824761082, 0.999999999999993, 0.999999999999993, 0.996650211712547, 0.978488927105438, 0.998898300084903, 0.978724363943117, 0.998891770463716, 0.978646286345099, 0.985426348605268, 0.996343134279298, 0.998233575386236, 0.978393622421735, 0.998799614817182, 0.977779374936496, 0.978082608692027, 0.978393668731105, 0.995855357683849, 0.997766730626081, 0.997739963810153, 0.978463132786283, 0.985131543155098, 0.998783545465752, 0.978463040167543, 0.977725980232753, 0.996523509275906, 0.998744275119892, 0.998797716133008, 0.998823278905313, 0.999999999999993, 0.999999999999993, 0.977987442936434, 0.977987442936434, 0.977987396627064, 0.977987442936434, 0.976440200571439, 0.977863889536962, 0.97640519068763, 0.99308962317232, 0.993060633506626, 0.975991045990669, 0.976412368639999, 0.997394356980965, 0.978058713057047, 0.997343740839427, 0.997343740839427, 0.997343740839427, 0.997343740839427, 0.997343740839427, 0.997343740839427, 0.97641287804307, 0.997343740839427, 0.975953581710244, 0.995689894304419, 0.977118030821849, 0.976412600186849, 0.976414359942914, 0.976840730313585, 0.997343740839427, 0.976532124671122, 0.997073479355421, 0.99732104924807, 0.998406124099291, 0.985131543155098, 0.978393668731105, 0.976537172392464, 0.976841888047838, 0.997343740839427, 0.994916157348495, 0.997073479355421, 0.994956029716167, 0.976537172392464, 0.97649567919684, 0.977194441282544, 0.977117752965629, 0.997340591802259, 0.995622004767827, 0.99732118817618, 0.995492662697089, 0.977117752965629, 0.977778031964763, 0.977778031964763, 0.977778031964763, 0.978393622421735, 0.985683736084379, 0.977778031964763, 0.985683736084379, 0.978393668731105, 0.985161412698823, 0.999999999999993, 0.976449369826722, 0.976449369826722, 0.976449369826722, 0.976449369826722, 0.976449369826722, 0.976449369826722, 0.976449369826722, 0.976449369826722, 0.976449369826722, 0.976449369826722, 0.999999999999993, 0.999999999999993
am, 0.355621980466442, 0.355620126747998, 0.355621980466442, 0.356188754880493, 0.356276806506552, 0.353967536755761, 0.356084483218055, 0.355634493065934, 0.355514464796728, 0.355592784400959, 0.355614565592668, 0.355626151332939, 0.355583052379132, 0.355639127362042, 0.355896330796056, 0.355594174689792, 0.355405558838182, 0.354809124929037, 0.354041222063884, 0.355782790541402, 0.353888290292308, 0.354406868026833, 0.355725325269658, 0.354849443305181, 0.355203966957469, 0.355262822518046, 0.354760928249511, 0.355615029022279, 0.355621980466442, 0.355622443896053, 0.355622443896053, 0.355622443896053, 0.355622443896053, 0.355622443896053, 0.355622443896053, 0.355622443896053, 0.355622443896053, 0.355622443896053, 0.355622443896053, 0.999999999999992, 0.999999999999992, 0.356357443258837, 0.356461251491664, 0.356407493656807, 0.35638710275393, 0.356400542212645, 0.356632257018062, 0.357123955835158, 0.356368565569497, 0.356373663295216, 0.355262822518046, 0.356379687880157, 0.354849443305181, 0.3547604648199, 0.355263285947657, 0.356299977987093, 0.354991252766095, 0.356383395317044, 0.356377834161714, 0.354984764751544, 0.35638107816899, 0.356378761020936, 0.356036749968139, 0.356290709394877, 0.356373663295216, 0.356356052970004, 0.356382468457822, 0.999999999999992, 0.999999999999992, 0.354969008144776, 0.35498244760349, 0.354968544715165, 0.354981984173879, 0.353714967617856, 0.354686316082167, 0.352684300163359, 0.350057117699535, 0.349879160728975, 0.350261490157913, 0.353658892634945, 0.353852142782663, 0.356030261953587, 0.355621980466442, 0.355621980466442, 0.355621980466442, 0.355621980466442, 0.355621980466442, 0.355621980466442, 0.353659819494166, 0.355621980466442, 0.350106241238284, 0.351233765481445, 0.355797156859337, 0.353659356064556, 0.353662600071832, 0.354047246648825, 0.355621980466442, 0.353956877874712, 0.353990708236303, 0.355618273029555, 0.355205357246302, 0.354984764751544, 0.355263285947657, 0.353966609896539, 0.354049563796879, 0.355621980466442, 0.353888290292308, 0.353990708236303, 0.353901729751022, 0.353966609896539, 0.354465723587409, 0.355602516422787, 0.355846743827697, 0.355615029022279, 0.356084946647666, 0.355618273029555, 0.343303094551226, 0.355846743827697, 0.354849443305181, 0.354849443305181, 0.354849443305181, 0.355262822518046, 0.355203966957469, 0.354849443305181, 0.355203966957469, 0.355263285947657, 0.355108037028027, 0.999999999999992, 0.353676039530546, 0.353676039530546, 0.353676039530546, 0.353676039530546, 0.353676039530546, 0.353676039530546, 0.353676039530546, 0.353676039530546, 0.353676039530546, 0.353676039530546, 0.999999999999992, 0.999999999999992
an, 0.997457091865309, 0.997444751960591, 0.997457091865309, 0.989314929771072, 0.989819134726769, 0.987660761104905, 0.993696172991616, 0.997460154647415, 0.996425422565167, 0.987361318668851, 0.997462684771763, 0.997459400048925, 0.997399476051197, 0.997152500404265, 0.995180335056822, 0.994048614874548, 0.987194152909265, 0.997334314252186, 0.987161039352001, 0.987943202880862, 0.996199176182635, 0.988324186341972, 0.98793055225912, 0.987669461181622, 0.998049762396922, 0.988280907899183, 0.988584389656559, 0.997460864857758, 0.997457091865309, 0.99745758013492, 0.99745758013492, 0.99745758013492, 0.99745758013492, 0.99745758013492, 0.99745758013492, 0.99745758013492, 0.99745758013492, 0.99745758013492, 0.99745758013492, 1.00000000000004, 1.00000000000004, 0.998041239872789, 0.988992627439589, 0.99907379693586, 0.989491328265125, 0.999074107652885, 0.989321854321921, 0.991567938921201, 0.995238128423519, 0.999018356140925, 0.988277933893368, 0.998582997200395, 0.987669727510501, 0.988584167715826, 0.988280863511036, 0.996853368685238, 0.997994543542708, 0.991723608150853, 0.988979177831211, 0.996701294895457, 0.99858770234392, 0.988978867114185, 0.988548923527525, 0.997935063426445, 0.99837938877256, 0.998588501330557, 0.99861646586283, 1.00000000000004, 1.00000000000004, 0.988772195904253, 0.988772151516107, 0.988772151516107, 0.988772151516107, 0.986953435990992, 0.988559931787856, 0.986913087165847, 0.967167419704174, 0.968877916928206, 0.986319395706876, 0.986920499986306, 0.997404536299896, 0.987801693469932, 0.997457091865309, 0.997457091865309, 0.997457091865309, 0.997457091865309, 0.997457091865309, 0.997457091865309, 0.986921032644064, 0.997457091865309, 0.986338171892832, 0.989237161738466, 0.987704083935855, 0.986920943867771, 0.986929732720772, 0.987635637414005, 0.997457091865309, 0.987134672793001, 0.997136476283392, 0.997469298605586, 0.997610630463944, 0.996701294895457, 0.988280863511036, 0.987135072286319, 0.987639765511627, 0.997457091865309, 0.996199176182635, 0.997136476283392, 0.992171040667222, 0.987135072286319, 0.987039904100298, 0.987888649848856, 0.987712606459976, 0.997460864857758, 0.993694353077611, 0.997469298605586, 0.988691365089531, 0.987712606459976, 0.987669461181622, 0.987669461181622, 0.987669461181622, 0.988280907899183, 0.998049762396922, 0.987669372405329, 0.998049762396922, 0.988280863511036, 0.996737826339998, 1.00000000000004, 0.986961026364041, 0.986961026364041, 0.986961026364041, 0.986961026364041, 0.986961026364041, 0.986961026364041, 0.986961026364041, 0.986961026364041, 0.986961026364041, 0.986961026364041, 1.00000000000004, 1.00000000000004
ang, 0.946175356773997, 0.924614645109744, 0.946175356773997, 0.915150471909529, 0.915243846988289, 0.915165087139247, 0.951399489441309, 0.946189160046509, 0.916007898719705, 0.915202437170751, 0.924760797406934, 0.94617698068841, 0.91591127581212, 0.946145314357352, 0.915579997271823, 0.915594612501543, 0.914945858693464, 0.924671482114207, 0.9152576502608, 0.915191881727065, 0.916007898719705, 0.915385939499445, 0.915182138240586, 0.91569935498119, 0.943033082384421, 0.945985358787645, 0.915769995258168, 0.924760797406934, 0.946175356773997, 0.94617698068841, 0.94617698068841, 0.94617698068841, 0.94617698068841, 0.94617698068841, 0.94617698068841, 0.94617698068841, 0.94617698068841, 0.94617698068841, 0.94617698068841, 0.999999999999989, 0.999999999999989, 0.916554345919752, 0.915797601803194, 0.946760777919961, 0.915709098467674, 0.925324295708319, 0.915547518983559, 0.915839823577938, 0.951907774652645, 0.925273954361509, 0.945985358787645, 0.925236604330006, 0.915710722382083, 0.915768371343755, 0.945985358787645, 0.91577486700141, 0.916282340255539, 0.915982728046301, 0.915786234402302, 0.942497190628061, 0.916535670904001, 0.915786234402302, 0.915384315585032, 0.943452052303035, 0.946685265899746, 0.925259339131791, 0.925302372863741, 0.999999999999989, 0.999999999999989, 0.91612563251466, 0.91612563251466, 0.91612563251466, 0.91612563251466, 0.914951542393908, 0.915718029996945, 0.914797270524655, 0.913999928547766, 0.914117662342725, 0.922675691300366, 0.914846799914258, 0.98121212219631, 0.945241605986398, 0.946175356773997, 0.946175356773997, 0.946175356773997, 0.946175356773997, 0.946175356773997, 0.946175356773997, 0.914853295571911, 0.946175356773997, 0.913943091543304, 0.915361580783246, 0.915011627227198, 0.914846799914258, 0.91485816731515, 0.915282820934205, 0.946175356773997, 0.915202437170751, 0.917051263730196, 0.946224074206393, 0.975302697646616, 0.942497190628061, 0.945985358787645, 0.915202437170751, 0.915289316591858, 0.946175356773997, 0.916007898719705, 0.917051263730196, 0.951467693846664, 0.915202437170751, 0.914953166308323, 0.91517645454014, 0.915012439184405, 0.924760797406934, 0.951399489441309, 0.9462248861636, 0.917585531572144, 0.915012439184405, 0.91569935498119, 0.91569935498119, 0.91569935498119, 0.945985358787645, 0.943033082384421, 0.91569935498119, 0.943033082384421, 0.945985358787645, 0.942562959161796, 0.999999999999989, 0.91485816731515, 0.91485816731515, 0.91485816731515, 0.91485816731515, 0.91485816731515, 0.91485816731515, 0.91485816731515, 0.91485816731515, 0.91485816731515, 0.91485816731515, 0.999999999999989, 0.999999999999989
