a ªa_	 896
no_	 887
_d	 884
u ªu_	 880
ue	 871
af	 869
ui	 865
ha_	 852
()_	 847
i,	 846
_()_	 846
in_	 846
i,_	 844
tu 	 842
