L	 1866
o'a	 1864
o'a_	 1850
_D	 1842
bo	 1839
pa	 1835
_ko	 1833
nti	 1825
un	 1822
ji	 1820
_mo	 1811
ei	 1805
ni_	 1796
nd	 1794
sk	 1788
_L	 1776
H	 1775
_be	 1756
se_	 1747
_v	 1742
